,Smiles
54423,n1ccc2c(-c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3)cn(C)c2c1
54424,O1C(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2N(C(=O)C(C(C)C)NC(=O)C(NC(=O)c3c(N)c(=O)c(C)c4oc5c(C)ccc(C(=O)NC6C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C(=O)C(C(C)C)NC6=O)c5nc3-4)C1C)CCC2
54425,c12n(-c3ccc(OC)cc3)c(C)c([N+]([O-])=O)c1ccc(O)c2
54426,C(C(C1(O)CC(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)c2c(c(O)c3c(c2O)C(=O)c2c(OC)cccc2C3=O)C1)=O)OC(=O)CCCC
54427,c1c2c(cc(C(C)=CC(Nc3ccccc3C(=O)O)=O)cc2)ccc1
54428,[C@H]1(CCCCC(O)=O)[C@@H]2[C@H](CS1)NC(=O)N2
54429,N(c1ccc(C(F)(F)F)cc1)C(=O)/C(C#N)=C(/C)O
54430,CC(C)c1c(COc2ccc(/C=C/c3cccc(C(=O)O)c3)c(Cl)c2)c(-c2c(Cl)cccc2Cl)no1
54431,S=C(NN=C(c1ccccn1)C)N1CCC1
54432,C1CCC(C(Nc2ccc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)cc2)=O)N1
54433,C(N(C)Cc1cccc2ccccc12)C=CC#CC(C)(C)C
54434,CC1(C)O[C@@H]2C[C@H]3[C@H]4[C@@](F)([C@@]5(C)C=CC(=O)C=C5CC4)[C@@H](O)C[C@]3(C)[C@]2(C(CO)=O)O1
54435,C[C@]12C[C@H](O)[C@@]3(F)[C@H]([C@@H]1C[C@@H](C)[C@@]2(C(=O)CO)O)C[C@H](F)C1=CC(=O)C=C[C@@]13C
54436,c1c(C(=O)N2CCC(N(C)C)CC2)ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)c1
54437,n1c(Oc2c(F)c3c(cc2)[nH]c(C)c3)c2c(cc(OCCCN3CCCC3)c(OC)c2)nc1
54438,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C
54439,C1(C(C)C)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(CC(O)=O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC1=O
54440,C1N(C)CCC(CNc2ccc3n(c(-c4cc(OC(F)(F)F)ccc4)cn3)n2)C1
54441,C(=O)(Nc1ccccc1)c1c(N)ncc(-c2ccc(S(=O)(C)=O)cc2)n1
54442,[C@H](C(=O)O)(NC(=O)c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c32)cc1)CCC(=O)O
54443,[C@]12(C)[C@H](OC(=O)CSC3C[C@@H]4CC[C@H](C3)N4C)C[C@](C=C)(C)[C@@H](O)[C@H](C)[C@]3([C@H]1C(=O)CC3)CC[C@H]2C
54444,[C@@H]1(Oc2cc(O)c(C(=O)CCc3ccc(O)cc3)c(O)c2)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1
54445,CC(O[C@@H]1C2=C(C)[C@@H](OC([C@H](O)[C@H](c3ccccc3)NC(c3ccccc3)=O)=O)C[C@](O)(C2(C)C)[C@@H](OC(c2ccccc2)=O)[C@@H]2[C@]3(OC(=O)C)CO[C@@H]3C[C@H](O)[C@@]2(C)C1=O)=O
54446,C(C(NCC(O)=O)=O)(C)S
54447,c1c(/C=C2/C(=O)NC(=O)S2)oc(-c2c(O)cc(F)cc2)c1
54448,c1(OC)c(OC)cc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1
54449,C(O)COC1CCC(CC(C2OC(=O)C3CCCCN3C(=O)C(=O)C3(O)C(C)CCC(O3)CC(OC)C(C)=CC=CC=CC(C)CC(C)C(=O)C(OC)C(O)C(C)=CC(C)C(=O)C2)C)CC1OC
54450,O=S(n1c2ccccc2nc1N)(c1ccc(C)cc1)=O
54451,C[C@@H](c1ccc2c(ccc(OC)c2)c1)C(O)=O
54452,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c(=O)c3ccccc3[nH]c2)cc1O
54453,C(c1ccccc1)NC(C(=Cc1cc(O)c(O)cc1)C#N)=O
54454,N(c1ncc(C#N)cc1)CCNc1ncc(-c2ncc(C)[nH]2)c(-c2ccc(Cl)cc2Cl)n1
54455,c12c(n(C(C(C)C)CO)cc(C(O)=O)c1=O)cc(OC)c(Cc1c(F)c(Cl)ccc1)c2
54456,C1C2CC3CC1(O)CC(C(C(N1C(C#N)CC4C1C4)=O)N)(C2)C3
54457,CCOC(C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(/C=C/C(OC(C)(C)C)=O)cccc1)=O
54458,C1=CC(=O)C=C2[C@@]1(C)[C@H]1[C@@H](O)C[C@@]3(C)[C@@H](C[C@@H]4[C@@]3(C(=O)CO)OC(C)(C)O4)[C@@H]1CC2
54459,C1(=O)C=CC2(C)C(CCC3C4CCC(C(=O)Nc5cc(C(F)(F)F)ccc5C(F)(F)F)C4(C)CCC23)N1
54460,n1c(CC(c2ccc(C(=O)N[C@H](C(O)=O)CCC(O)=O)cc2)CC#C)cnc2nc(N)nc(N)c12
54461,c1nccn1CC(P(O)(O)=O)(O)P(O)(=O)O
54462,c1(Cl)c2c(c(Cl)c(Cl)c1Cl)C(=O)CC2=O
54463,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1O
54464,O[C@@H]1COC(O)[C@H](O)[C@H]1O
54465,C1(O)C(OC2CC(O)C(O)C(C)O2)CC(Oc2cc3cc4c(c(O)c3c(O)c2C)C(=O)C(OC2OC(C)C(O)C(OC3CC(OC5OC(C)C(O)C(C)(O)C5)C(O)C(C)O3)C2)C(C(OC)C(C(C(C)O)O)=O)C4)OC1C
54466,N#Cc1c(Oc2ccc(F)c(NC(Cc3cc(C(F)(F)F)ccc3)=O)c2)ccc2nc(NC(=O)C3CC3)sc12
54467,c1cc(-n2c(C(N3CCN(C(=O)COc4ccc(Cl)cc4)CC3)C)nc3c(c2=O)cccc3)c(OCC)cc1
54468,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3]
54469,C(CC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2)CC(O)=O
54470,c1c(-c2nc(-c3ccc(O)cc3)[nH]c2-c2ccncc2)ccc(F)c1
54471,OC1C(O)C(Oc2cc(O)c3c(c2)OC(c2ccc(OC)c(O)c2)CC3=O)OC(COC2OC(C)C(O)C(O)C2O)C1O
54472,c1ccc(Nc2nc(SCC(=O)O)nc(Cl)c2)c(C)c1C
54473,c1(-c2c3c(n(C4CC(CN5CCC5)C4)c2)ncnc3N)cc(OCc2ccccc2)ccc1
54474,C12N(C)C(CC(OC(c3c4ccccc4[nH]c3)=O)C1)CC2
54475,o1nc(N2CCC(Oc3cc(F)ccc3Br)CC2)cc1-c1nnn(CC(=O)O)n1
54476,C12=C[C@H]3C[C@@H]([C@@H]1NCCC2)CN1CCCC[C@H]31
54477,CC12C(C3C(=C4C(=CC(=O)CC4)CC3)CC1)CCC2(O)CC#N
54478,C1C[C@H]2/C(=C/C=C3\C(=C)[C@@H](O)C[C@H](O)C3)CCC[C@]2(C)[C@H]1[C@H](C)CCCC(C)C
54479,N1C2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(=O)N)[C@@H](OC)/C=C\C=C(/C)C1=O)C2=O
54480,c1c(C)c(Cl)c(Nc2c(C(=O)O)cccc2)c(Cl)c1
54481,C1(OCC2OC(Oc3c(=O)c4c(cc(OCCO)cc4O)oc3-c3ccc(OCCO)c(OCCO)c3)C(O)C(O)C2O)OC(C)C(O)C(O)C1O
54482,c1cccc2c1c1c3c(c4c5ccccc5n5c4c1n2C1CCC5O1)C(=O)NC3=O
54483,O=C(CC(C=Cc1ccc(O)c(OC)c1)=O)C=Cc1cc(OC)c(O)cc1
54484,Cc1nnc(C(C)C)n1C1CC2CCC(N2CCC(NC(C2CCC(F)(F)CC2)=O)c2ccccc2)C1
54485,c1ccc2n(c1=O)CC1CNCC2C1
54486,c1(OC)c2c([nH]cc2C(=O)C(=O)N2C(C)CN(C(c3ccccc3)=O)CC2)ncc1
54487,O(Cc1ncc([N+](=O)[O-])n1C)C(N)=O
54488,C12C(C)CCC3C14C(OC(OC)C3C)OC(C)(OO4)CC2
54489,n1(CC(O)(c2c(F)cc(F)cc2)Cn2cncn2)ncnc1
54490,S(Nc1c(-c2ccc(Br)cc2)c(OCCOc2ncc(Br)cn2)ncn1)(=O)(=O)NCCC
54491,O=C(O)CCC(=O)OC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
54492,C1(c2c(Br)c(N)n3c(c(-c4cn(C)nc4)cn3)n2)CNCCC1
54493,N1(c2nc(C=Cc3ccccc3)nc(Nc3cc(C)[nH]n3)c2)CCN(C)CC1
54494,[nH]1c(=O)[nH]c(=O)cc1C(O)=O
54495,c1(C)c(NC(C(NCCC)C)=O)cccc1
54496,C1(=C\C=C2/C(=C)CC[C@H](O)C2)\CCC[C@]2(C)[C@@H]([C@@H](/C=C/[C@H](C)C(C)C)C)CC[C@@H]12
54497,c12c(ccc(OC)c1OC)CC1c3c(cc(OC)c(OC)c3)CCN1C2
54498,c1ccccc1[C@@H](NC(=O)/C(C#N)=C/c1nc(Br)ccc1)CCC
54499,Brc1csc(COc2nc(N)nc3c2[nH]cn3)c1
54500,c1cccc(OCC(COC(=O)N)O)c1OC
54501,O(c1ccc(Nc2nc(Nc3cccc(NC(=O)C=C)c3)c(F)cn2)cc1)CCOC
54502,COC([C@@]1(c2cc3c(cc2OC)N(C)[C@@H]2[C@@]34[C@H]3N(CC4)CC=C[C@@]3(CC)[C@@H](OC(=O)C)[C@]2(O)C(OC)=O)c2[nH]c3ccccc3c2CCN2C[C@@](CC)(O)C[C@@H](C1)C2)=O
54503,c1(C(C)C(=O)O)ccc(C(=O)c2cccs2)cc1
54504,c1(Cl)cc(S(=O)(N)=O)cc(S(=O)(=O)N)c1Cl
54505,C1C2(C)C(C(C(CCC(C)(C)O)O)(O)C)CCC2(O)C2=CC(=O)C3CC(O)C(O)CC3(C)C2C1
54506,C(O)C(OCn1c2c(c(=O)[nH]c(N)n2)nc1)CO
54507,O(C)c1c(C=O)cc(OC)c(OC)c1
54508,c1(-c2ccccc2)c(-c2ccc(C3(N)CCC3)cc2)nc2ccn3c(c2c1)n[nH]c3=O
54509,c1c(-c2ccc(F)cc2)oc(/C=C2\C(=O)NC(=O)S2)c1
54510,O1C(=O)C2=C(C1)[C@H]1[C@](C)(CC2)[C@@]23[C@@]4([C@@H](O4)C1)[C@H](O)[C@]1(C(C)C)[C@H]([C@@H]2O3)O1
54511,c1cc(Oc2ccc(NC(C3(C(=O)Nc4ccc(F)cc4)CC3)=O)c(F)c2)cc(NC(N2CCC(N3CCN(C)CC3)CC2)=O)n1
54512,CC1(C)S(=O)(=O)[C@H]2N(C(=O)C2)[C@H]1C(O)=O
54513,c1[nH]c2ncnc(-c3cnn(C(CC#N)C4CCCC4)c3)c2c1
54514,c1(O)ccc(C2Oc3c(ccc(C4C(O)C(=O)c5c(cc(O)cc5O)O4)c3)OC2CO)cc1OC
54515,c1(C(c2ccccc2)C(=O)N2[C@H](C(=O)O)Cc3n(Cc4ccc(N(C)C)c(C)c4)cnc3C2)ccccc1
54516,N1([C@@H](c2ccc(OC)c(OCC)c2)CS(C)(=O)=O)C(=O)c2c(NC(C)=O)cccc2C1=O
54517,c1[nH]c2c(NCc3ccco3)ncnc2n1
54518,n1c(-c2c3ccccc3sc2)nc2c(ncn2C(C)C)c1NCCc1ccc(O)cc1
54519,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
54520,c1cc2[nH]c3cc(C(C)C(O)=O)ccc3c2cc1Cl
54521,C(=C1C(=O)NC(=O)S1)c1cc2c(nccc2-c2ccncc2)cc1
54522,c1cc(Nc2scc(-c3ccncc3)n2)cc(C)c1
54523,c12ccn(C)c1ccc(-n1c(=O)[nH]nc1-c1cc(C(C)C)c(O)cc1O)c2
54524,C1[C@H](O)CC[C@]2(C)[C@@H]3[C@@H]([C@@H](O)C[C@H]12)[C@H]1[C@@](C)([C@@H]([C@@H](CCC(O)=O)C)CC1)CC3
54525,C(C)(=O)Oc1c(C(=O)O)ccc(C(F)(F)F)c1
54526,N(C[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)C(c1sc(Cl)cc1)=O
54527,N(C)C[C@@H](c1ccc(O)c(O)c1)O
54528,c12cc3c(n(CC)nc(C(=O)O)c3=O)cc1OCO2
54529,[C@@H]12C(=C[C@H](C)C[C@@H]1OC(=O)[C@H](CC)C)C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1
54530,n1c(-c2ccccc2)nsc1N1CCN(C(Nc2ccccc2)=O)CC1
54531,C(=CC1=C(C)CCCC1(C)C)C(=CC=CC(C)=CC(=O)O)C
54532,O=S(Nc1c(Nc2ccc(O)cc2)nccc1)(c1ccc(OC)cc1)=O
54533,c1(F)ccc(-c2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3C)s2)cc1
54534,n1c2c(c(NCc3ccccc3)nc1NCc1ccccc1)cccc2
54535,c12ncccc1CCc1cc(Cl)ccc1C2=C1CCNCC1
54536,C(N1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3c2cccc3)CC1)c1ccccn1
54537,c1c(C(O)=O)c(=O)c2cnc(N3CCCC3)nc2n1CC
54538,O(C)C(=O)C1(O)C(OC(C)=O)C2(CC)C3C4(CCN3CC=C2)c2cc(C3(C(=O)OC)CC5CC(CC)(O)CN(CCc6c7ccccc7[nH]c63)C5)c(OC)cc2N(C=O)C41
54539,C(c1sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1C)N1CCN(C(=O)C(O)C)CC1
54540,[C@H]1(C(=O)O)C(C)(C)S[C@@H]2[C@H](NC([C@H](N)c3ccc(O)cc3)=O)C(=O)N12
54541,c1c(Cl)c(Cl)cc(CN2c3ccccc3C(=O)C2=O)c1
54542,c1cccc(C(c2ccccc2)N2CC(OC(C3=C(N)NC(C)=C(C(=O)OC(C)C)C3c3cccc([N+]([O-])=O)c3)=O)C2)c1
54543,[C@@]1(OC(CC)=O)(C(=O)SCF)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(F)[C@@]3(C)C=CC(=O)C=C3[C@@H](F)C[C@@H]21
54544,c1(-c2nc3c(c4c(cc3)sc3c4NC[C@@H](C)NC3=O)cc2)cnc(C)cc1
54545,COCCCN1C[C@H](NCC)c2c(sc(S(=O)(N)=O)c2)S1(=O)=O
54546,C1(C(=C)C)CCC2(C(=O)O)CCC3(C)C4(C)CCC5C(C)(CCC(O)C5(C)C)C4CCC3C12
54547,n1c(NC(=O)Nc2c(OC[C@H]3OCCNC3)cc(C)c(Br)c2)cnc(C)c1
54548,C(CCC)NC(=O)NS(=O)(=O)c1ccc(C)cc1
54549,c1c(C(=O)O)cccc1
54550,C1[C@@H](C)C(=O)[C@H](OC)[C@H](O)/C(C)=C/[C@@H](C)C(=O)C[C@@H]([C@@H](C[C@@H]2CC[C@@H](OC(C(CO)(CO)C)=O)[C@H](OC)C2)C)OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@H](C[C@H](OC)/C(C)=C/C=C/C=C/[C@H]1C)CC[C@H]2C
54551,c1(OC(c2c(Cl)c(F)ccc2Cl)C)c(N)ncc(-c2cn(C3CCNCC3)nc2)c1
54552,c1(C(F)(F)F)cc(NC(C(O)(COc2ccc(C#N)cc2)C)=O)ccc1C#N
54553,N1(CC(CO)O)CCN(c2ccccc2)CC1
54554,N1(c2ccccc2)CCN(CC(O)CO)CC1
54555,c1cc(N(C)S(=O)(=O)C)c(CNc2nc(Nc3ccc4c(c3)CC(=O)N4)ncc2C(F)(F)F)cc1
54556,C1(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](/C(=C/c2csc(C)n2)C)C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@H]1C
54557,C1(=O)CCC2C3CCC4=C(O)C(=O)CCC4(C)C3CCC12C
54558,O=C(C(NC(OC)=O)C(C)C)N1CCCC1c1[nH]c(-c2ccc(-c3ccc(-c4cnc(C5N(C(C(NC(=O)OC)C(C)C)=O)CCC5)[nH]4)cc3)cc2)cn1
54559,c1c2n(cn1)C(CC(O)C1CCCCC1)c1ccccc1-2
54560,O=[N+](c1cnc(C)n1CC(C)O)[O-]
54561,C12C(CO)(C)C(O)CCC1(C)C(CC=C1C(O)COC1=O)C(=C)CC2
54562,C(Oc1c(OC(F)F)ccc(C(Nc2c(Cl)cncc2Cl)=O)c1)C1CC1
54563,c12c(cccc1)nc(Cc1c(C)n(CC(O)=O)c3c1cc(F)cc3)cc2
54564,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
54565,n1nc(NS(=O)(c2ccc(CCCCCCCCCCCC)cc2)=O)sc1
54566,c1c(Cl)ccc2c1nc(C(C(C)C)N(C(=O)c1ccc(C)cc1)CCCN)n(Cc1ccccc1)c2=O
54567,c1cc(C(C(NC(NC(=S)Nc2cc([N+](=O)[O-])c(F)cc2)C(Cl)(Cl)Cl)=O)c2ccccc2)ccc1
54568,c1c(CCO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)ccc(O)c1
54569,[N+](/C=C(\NC)NCCSCc1oc(CN(C)C)cc1)([O-])=O
54570,c1c(/C(=N/Nc2ccc(Cl)cn2)c2ccccc2)nccc1
54571,C(C(OCC(C1(OC(CC)=O)C(C)CC2C1(C)CC(O)C1(Cl)C2CCC2=CC(=O)C=CC21C)=O)=O)C
54572,c1(-c2cnccc2)ccc(NC(Cc2ccc(-c3ccnc(C)c3)cc2)=O)cc1
54573,C(O)C1C(O)C(O)C(O)C(Oc2cc3ccc(=O)oc3cc2O)O1
54574,c1c(COC(Nc2ccc(C(NO)=O)cc2)=O)cc2ccc(CN(CC)CC)cc2c1
54575,c1c(-c2ccc(O)cc2)c(=O)c2c(o1)cc(O)cc2
54576,C(c1ccc(O)cc1)=CC(=O)c1ccc(O)cc1O
54577,C1N(CCOc2ccc(-c3cnc4n(c3)ncc4-c3ccncc3)cc2)CCCC1
54578,c1cccc(NC(=O)Nc2ccc(-c3ccc(C(=O)C4C(C(=O)O)CCC4)cc3)cc2)c1
54579,CN(c1ccc(Cn2cnc3c2C[C@@H](C(O)=O)N(C(C(c2ccccc2)c2ccccc2)=O)C3)cc1C)C
54580,c1ccccc1[C@@H](CO)C(=O)OC1C[C@@H]2N(C)[C@H](C1)CC2
54581,c1cc(S(=O)(=O)Nc2nc(C)cc(C)n2)ccc1N
54582,c1(C2C(C(OCC)=O)=C(C)NC(C)=C2C(OCC)=O)c(C=CC(=O)OC(C)(C)C)cccc1
54583,CN(C)CCOc1ccc(-c2nc(-c3cc4c(cc3)/C(=N/O)CC4)c(-c3ccncc3)[nH]2)cc1
54584,c1(-c2c(C)c(C(=O)Nc3cnc(N4CC(C)OC(C)C4)cc3)ccc2)ccc(OC(F)(F)F)cc1
54585,C1(c2c3cccc4c3n(c2)CCC4)C(c2c3c([nH]c2)cccc3)C(=O)NC1=O
54586,OC[C@H](O)[C@H](O)CO
54587,O1[C@@H]2[C@@H]3[C@@H](CC/C(C)=C/CC[C@@]12C)C(=C)C(=O)O3
54588,CC1C(C(C)C(O)C(C)C(C(CC)C2C(C)CC(C)C3(C=CC(O)C4(OC(C)(C5OC(C)C(CC)(O)CC5)CC4)O3)O2)=O)OC(C(CC)C(O)=O)CC1
54589,C(NC(C1N(C)CC(CCC)C1)=O)(C(C)Cl)C1OC(SC)C(O)C(O)C1O
54590,CC12CCC3(C(=O)OC)C(C1C(=O)C=C1C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC21C)CC(C)(C)CC3
54591,Ic1cc(CC(=O)O)cc(I)c1Oc1cc(I)c(O)cc1
54592,c1cc(O)c(O)cc1/C=C/C(O)=O
54593,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2)cc1I
54594,n1cc(Oc2c(C)cc(Nc3ncnc4ccc(/C=C/CNC(=O)COC)cc34)cc2)ccc1C
54595,c12cc(C(F)(F)F)ccc1Sc1c(cccc1)N2CCCN1CCN(C)CC1
54596,C1(OC)=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
54597,C1OCCN(c2c3sc(CN4CCN(C(=O)[C@@H](O)C)CC4)c(C)c3nc(-c3cnc(N)nc3)n2)C1
54598,C1C(C(=O)Nc2ccc(Sc3nc(N4CCN(C)CC4)cc(Nc4n[nH]c(C)c4)n3)cc2)C1
54599,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
54600,O([C@H]1CC[C@]23[C@]4([C@@H](C[C@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H]2C1(C)C)[C@]1(C)C[C@H](O)[C@H]([C@]2(C)CC[C@H](C(C)(C)O)O2)[C@@]1(C)CC4)C3)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
54601,c1(C[C@H]2N(C(=O)[C@H](CC)NC(=O)[C@@H](NC)C)C[C@@H](O)C2)c(-c2[nH]c3c(ccc(F)c3)c2C[C@H]2N(C([C@@H](NC(=O)[C@H](C)NC)CC)=O)C[C@@H](O)C2)[nH]c2cc(F)ccc12
54602,N1(CC(COc2c(OC)cccc2)O)CCN(CC(=O)Nc2c(C)cccc2C)CC1
54603,c1ccc(-c2cccc(C(=O)N[C@@H]([C@@H](C)O)C(N[C@H](B(O)O)CC(C)C)=O)n2)cc1
54604,c1cccc(C(COC(N)=O)COC(N)=O)c1
54605,c1cc(C)ccc1C(=O)c1cc(O)c(O)c([N+](=O)[O-])c1
54606,c1cc(O)ccc1-c1[nH]c(-c2ccncc2)c(-c2ccc(F)cc2)n1
54607,Cc1cc2n(c3c4c(O)c5c(O)c(C)c6c(c5c3n2)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N4)O6)cc1
54608,Clc1c(F)ccc(Nc2c3cc(NC(=O)C=CCN(C)C)c(OC4CCOC4)cc3ncn2)c1
54609,c1cc(N2C3CC(NC(c4cc(NC(CC)C)c(C(=O)N)cc4C)=O)CC2CC3)ncc1C(C1CC1)=O
54610,c12c3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c14)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@](C)(C2=O)O3
54611,C(C1=CC[C@@H]2C(C(=O)OC)=CO[C@@H](O)[C@@H]21)O
54612,C(c1ccc(C(C)C(=O)O)cc1)C(C)C
54613,Nc1ccc(S(=O)(Nc2ccccn2)=O)cc1
54614,Clc1c(O)cc(=O)[nH]c1
54615,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+]
54616,c1cc([N+](=O)[O-])cc(C(=O)Nc2ccccc2)c1Cl
54617,c12c(c(O)c3c(c1O)C(=O)c1cccc(OC)c1C3=O)C(OC1OC(C)C(O)C(N)C1)CC(O)(C(C)=O)C2
54618,CN(C)C1C2C(O)C3C(C)(O)c4cccc(O)c4C(O)=C3C(=O)C2(O)C(O)=C(C(=O)N)C1=O
54619,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C([C@H]3[C@H](C(=O)O)CCC3)=O)cc2)cc1
54620,C1C(C(C)CCC(O)=O)C2(C)CCC3C4(C)CCC(O)CC4CCC3C2C1
54621,c1nc(-c2cc(NC(=O)c3c(Cl)cc(S(=O)(=O)C)cc3)ccc2Cl)ccc1
54622,c12c(nc3c(c1CC)Cn1c(=O)c4c(cc1-3)C(O)(CC)C(=O)OC4)ccc(OC(N1CCC(N3CCCCC3)CC1)=O)c2
54623,O=C(O)c1cccc2nc(OCC)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c21
54624,n1c[nH]c(CCCOc2ccc(C(C3CC3)=O)cc2)c1
54625,O(c1c(C2(C(OC)=O)CC3CC(O)(CC)CN(CCc4c2[nH]c2ccccc24)C3)cc2c(c1)N(C=O)C1C23CCN2CC=CC(CC)(C(OC(C)=O)C1(C(=O)OC)O)C23)C
54626,c1ccccc1C(OCC12C3OC4(O)C1CC2(OC1C(O)C(O)C(O)C(CO)O1)C(C)(O3)C4)=O
54627,C1(O)C2(C)C(CC1)C1C(c3ccc(O)cc3CC1)CC2
54628,C(O)C1C(OC2OC(C)C(O)C(O)C2O)C(O)C(OC2OC(C)C(O)C(O)C2O)C(OC2CCC3(C)C4C(CC=C3C2)C2C(C)(CC4)C3C(C)C4(OCC(C)CC4)OC3C2)O1
54629,OC1(CC)C(=O)OCc2c(=O)n3c(cc21)-c1nc2ccc(O)c(CN(C)C)c2cc1C3
54630,c1(C(O[C@@H]2C[C@H]3[C@@H]([C@H](C(=O)OC)[C@H]2OC)C[C@@H]2c4c(c5ccc(OC)cc5[nH]4)CCN2C3)=O)cc(OC)c(OC)c(OC)c1
54631,C(C(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1)=C
54632,C(n1c(-c2ccc(F)cc2)c(-c2ccccc2)c(C(Nc2ccccc2)=O)c1C(C)C)C[C@H](C[C@H](CC(=O)O)O)O
54633,n1c(N2C(C)COCC2)c2c(nc1-c1ccc(NC(=O)NCC)cc1)CN(C1COC1)CC2
54634,C1=C[C@@]2(C)C(=CC1=O)[C@@H](C)C[C@H]1[C@H]3[C@](C)(C[C@H](O)[C@@H]12)[C@@](O)(C(=O)CO)CC3
54635,[nH]1c2c(c3c1cccc3)CCN1C[C@@H](C[C@](CC)(O)C1)C[C@]2(C(=O)OC)c1c(OC)cc2c(c1)[C@]13[C@@H]4[C@](CC)([C@@H](OC(C)=O)[C@](O)(C(=O)OC)[C@@H]1N2C)C=CCN4CC3
54636,[C@@H]12c3c(cc(O)cc3)C[C@@H](CCCCCCCCCS(=O)CCCC(F)(C(F)(F)F)F)[C@H]1[C@@H]1CC[C@H](O)[C@@]1(C)CC2
54637,c1c(-c2nc3c(cnn3C3CCN(Cc4cccnc4)CC3)c(N3CCOCC3)n2)cc2cc[nH]c2c1
54638,c1(-c2ccncc2)c(-c2ccc(Cl)c(O)c2)nc(-c2ccccc2)[nH]1
54639,C1N(CC(N(C)c2ccc(N=C(c3ccccc3)c3c(O)[nH]c4cc(C(=O)OC)ccc34)cc2)=O)CCN(C)C1
54640,C(=Cc1ccc(C(=O)N2CCNCC2)cc1)c1c2c(cccc2)[nH]n1
54641,O(CCN1CCN(C(C)=O)CC1)c1ccc(C2CCN(C3=Nn4c(C(F)(F)F)nnc4CC3)CC2)cc1
